股票代码,买入日期,买入价格,卖出日期,卖出价格,持仓天数,收益率,卖出原因
002963,2024-05-08,11.43,2024-05-09,11.32,1,-0.01122379702537175,Maximum_Holding_Period
002965,2021-06-07,24.83,2021-06-08,24.36,1,-0.020528715263793806,Trend_Break_Stop
002965,2022-09-21,52.0,2022-09-22,53.49,1,0.02705384615384614,Maximum_Holding_Period
002965,2022-09-23,53.07,2022-09-26,50.4165,1,-0.05160000000000004,Extreme_Risk_Stop
002965,2025-04-16,45.82,2025-04-17,43.72,1,-0.04743151462243562,Trend_Break_Stop
002968,2020-06-02,60.93,2020-06-03,60.43,1,-0.009806138191367175,Trend_Break_Stop
002969,2022-05-06,3.78,2022-05-09,3.88,1,0.02485502645502651,Maximum_Holding_Period
002970,2025-04-22,46.49,2025-04-23,50.08,1,0.07562090772209067,Maximum_Holding_Period
002970,2026-03-30,64.11,2026-03-31,62.72,1,-0.023281484947746022,Trend_Break_Stop
002971,2020-03-06,26.75,2020-03-09,25.412499999999998,1,-0.05160000000000004,Extreme_Risk_Stop
002971,2020-03-23,22.0,2020-03-24,22.6,1,0.025672727272727337,Maximum_Holding_Period
002972,2020-02-10,21.43,2020-02-11,21.61,1,0.006799440037330841,Maximum_Holding_Period
002972,2026-08-11,13.7,2026-08-12,13.8,1,0.005699270072992803,Maximum_Holding_Period
002975,2022-05-06,32.12,2022-05-09,32.56,1,0.012098630136986355,Maximum_Holding_Period
002976,2024-05-07,24.77,2024-05-08,24.87,1,0.0024371417036737524,Maximum_Holding_Period
002976,2026-07-06,26.43,2026-07-07,25.63,1,-0.03186863412788505,Trend_Break_Stop
002976,2026-07-13,26.2,2026-07-14,24.889999999999997,1,-0.05160000000000004,Extreme_Risk_Stop
002977,2020-09-02,128.5,2020-09-03,127.15,1,-0.01210583657587545,Trend_Break_Stop
002977,2022-05-05,46.5,2022-05-06,49.0,1,0.05216344086021501,Maximum_Holding_Period
002977,2022-06-28,40.5,2022-06-29,45.55,1,0.12309135802469133,Maximum_Holding_Period
002979,2025-04-16,42.2,2025-04-17,40.96,1,-0.030983886255924253,Trend_Break_Stop
002982,2024-06-13,16.8,2024-06-14,15.959999999999999,1,-0.05160000000000004,Extreme_Risk_Stop
002984,2024-05-07,26.51,2024-05-08,26.26,1,-0.011030403621275008,Maximum_Holding_Period
002992,2020-09-04,36.7,2020-09-07,35.6,1,-0.031572752043596726,Trend_Break_Stop
002993,2020-10-29,80.1,2020-10-30,76.5,1,-0.046543820224718986,Trend_Break_Stop
002993,2021-01-15,63.9,2021-01-18,65.14,1,0.017805320813771442,Maximum_Holding_Period
002995,2020-09-17,59.54,2020-09-18,60.95,1,0.022081558616056585,Maximum_Holding_Period
002995,2022-05-10,19.36,2022-05-11,19.26,1,-0.006765289256198191,Maximum_Holding_Period
002995,2022-12-16,24.0,2022-12-19,25.64,1,0.06673333333333335,Maximum_Holding_Period
002995,2023-07-17,32.55,2023-07-18,30.922499999999996,1,-0.05160000000000004,Extreme_Risk_Stop
002996,2020-10-13,13.2,2020-10-14,13.29,1,0.0052181818181818345,Maximum_Holding_Period
002997,2020-10-14,20.52,2020-10-15,21.37,1,0.03982300194931781,Maximum_Holding_Period
002997,2020-10-16,21.0,2020-10-19,19.95,1,-0.05160000000000004,Extreme_Risk_Stop
002997,2021-05-20,18.7,2021-05-21,18.79,1,0.0032128342245989943,Maximum_Holding_Period
002998,2021-03-23,12.05,2021-03-24,11.4475,1,-0.05160000000000004,Extreme_Risk_Stop
002999,2022-05-06,6.66,2022-05-09,6.73,1,0.00891051051051055,Maximum_Holding_Period
002999,2024-02-21,5.42,2024-02-22,5.75,1,0.059285608856088516,Maximum_Holding_Period
003002,2022-05-05,10.45,2022-05-06,10.68,1,0.020409569377990478,Maximum_Holding_Period
003002,2022-05-06,10.46,2022-05-09,11.11,1,0.060541491395793394,Maximum_Holding_Period
003002,2022-05-10,10.95,2022-05-11,11.41,1,0.0404091324200913,Maximum_Holding_Period
003003,2022-10-28,9.36,2022-10-31,9.62,1,0.02617777777777768,Maximum_Holding_Period
003003,2025-05-15,12.17,2025-05-16,11.96,1,-0.01885554642563676,Maximum_Holding_Period
003004,2024-04-22,21.35,2024-04-23,21.13,1,-0.011904449648712023,Maximum_Holding_Period
003005,2022-12-07,48.89,2022-12-08,47.19,1,-0.03637193700143188,Trend_Break_Stop
003006,2022-05-06,9.89,2022-05-09,10.44,1,0.0540117290192113,Maximum_Holding_Period
003007,2022-03-15,27.6,2022-03-16,29.41,1,0.06397971014492758,Maximum_Holding_Period
003007,2022-03-16,27.65,2022-03-17,30.33,1,0.09532585895117544,Maximum_Holding_Period
003007,2023-09-26,24.67,2023-09-27,25.84,1,0.045826023510336315,Maximum_Holding_Period
003007,2023-12-13,32.62,2023-12-14,31.58,1,-0.03348228080931943,Trend_Break_Stop
003007,2024-02-21,29.93,2024-02-22,31.44,1,0.04885105245573001,Maximum_Holding_Period
003007,2025-04-15,28.06,2025-04-16,27.41,1,-0.024764647184604315,Trend_Break_Stop
003007,2026-06-17,40.6,2026-06-18,40.9,1,0.00578916256157629,Maximum_Holding_Period
003009,2020-11-11,66.62,2020-11-12,66.7,1,-0.00039915941158814427,Trend_Break_Stop
003009,2020-11-12,69.72,2020-11-13,66.234,1,-0.05160000000000004,Extreme_Risk_Stop
003009,2026-08-06,48.51,2026-08-07,50.67,1,0.042926901669758925,Maximum_Holding_Period
003011,2021-06-23,32.19,2021-06-24,32.84,1,0.018592606399503043,Maximum_Holding_Period
003015,2024-01-24,11.84,2024-01-25,12.15,1,0.024582432432432456,Maximum_Holding_Period
003017,2022-05-06,29.5,2022-05-09,30.44,1,0.030264406779660958,Maximum_Holding_Period
003019,2025-04-16,27.99,2025-04-17,26.5905,1,-0.05160000000000004,Extreme_Risk_Stop
003019,2025-04-24,27.31,2025-04-25,28.04,1,0.025130135481508598,Maximum_Holding_Period
003021,2022-05-10,28.85,2022-05-11,31.19,1,0.07950918544194101,Maximum_Holding_Period
003021,2022-10-20,54.98,2022-10-21,52.58,1,-0.04525223717715527,Trend_Break_Stop
003021,2024-02-20,56.1,2024-02-21,57.98,1,0.03191158645276287,Maximum_Holding_Period
003021,2024-06-14,52.0,2024-06-17,52.77,1,0.013207692307692299,Trend_Break_Stop
003022,2021-03-19,26.71,2021-03-22,27.17,1,0.015622014226881299,Maximum_Holding_Period
003022,2022-05-06,18.98,2022-05-09,19.63,1,0.03264657534246567,Maximum_Holding_Period
003022,2022-10-28,34.38,2022-10-31,32.661,1,-0.05160000000000004,Extreme_Risk_Stop
003025,2023-07-03,16.0,2023-07-04,15.75,1,-0.017225,Maximum_Holding_Period
003026,2021-03-03,67.37,2021-03-04,67.4,1,-0.0011546979367671002,Maximum_Holding_Period
003026,2026-06-18,35.87,2026-06-22,38.56,1,0.07339303038751059,Maximum_Holding_Period
003026,2026-08-11,29.28,2026-08-12,29.73,1,0.013768852459016313,Maximum_Holding_Period
003027,2022-11-03,20.86,2022-11-04,21.91,1,0.048735570469798754,Maximum_Holding_Period
003028,2024-02-05,34.32,2024-02-06,32.604,1,-0.05160000000000004,Extreme_Risk_Stop
003029,2022-05-06,18.63,2022-05-09,18.93,1,0.014503059581320522,Maximum_Holding_Period
003032,2021-05-13,19.8,2021-05-14,20.18,1,0.017591919191919204,Maximum_Holding_Period
003032,2021-05-14,20.23,2021-05-17,20.08,1,-0.0090147305981217,Maximum_Holding_Period
003032,2021-08-03,24.01,2021-08-04,24.69,1,0.026721532694710604,Maximum_Holding_Period
003032,2022-05-06,12.86,2022-05-09,13.44,1,0.04350108864696738,Maximum_Holding_Period
003035,2021-03-01,6.33,2021-03-02,7.54,1,0.1895532385466035,Maximum_Holding_Period
003037,2021-05-11,16.1,2021-05-12,15.295,1,-0.05160000000000004,Extreme_Risk_Stop
003038,2021-05-11,31.71,2021-05-12,31.94,1,0.005653232418795275,Maximum_Holding_Period
003039,2022-05-06,16.5,2022-05-09,17.0,1,0.028703030303030275,Maximum_Holding_Period
003040,2021-06-21,30.94,2021-06-22,30.93,1,-0.0019232062055591454,Maximum_Holding_Period
003040,2022-05-10,19.27,2022-05-11,19.67,1,0.019157654385054502,Trend_Break_Stop
003040,2022-05-11,19.88,2022-05-12,20.38,1,0.02355090543259557,Maximum_Holding_Period
003041,2026-07-29,35.7,2026-07-30,35.98,1,0.006243137254901711,Maximum_Holding_Period
003042,2022-02-16,31.24,2022-02-17,31.31,1,0.0006407170294493907,Maximum_Holding_Period
003042,2022-02-17,31.89,2022-02-18,30.2955,1,-0.05160000000000004,Extreme_Risk_Stop
003042,2022-07-15,18.12,2022-07-18,18.15,1,5.5629139072800766e-05,Maximum_Holding_Period
003042,2024-02-22,15.68,2024-02-23,16.48,1,0.049420408163265254,Maximum_Holding_Period
003043,2022-09-07,83.81,2022-09-08,90.57,1,0.07905863262140538,Maximum_Holding_Period
003043,2022-10-17,68.22,2022-10-18,71.2,1,0.042082204632072844,Maximum_Holding_Period
003043,2025-06-25,42.59,2025-06-26,42.42,1,-0.005591547311575472,Maximum_Holding_Period
003043,2025-07-02,43.51,2025-07-03,43.23,1,-0.008035302229372609,Trend_Break_Stop
300003,2024-09-02,9.91,2024-09-03,9.67,1,-0.025817961654894094,Trend_Break_Stop
300004,2022-05-06,5.34,2022-05-09,5.44,1,0.01712659176029967,Maximum_Holding_Period
300004,2026-07-28,7.63,2026-07-29,7.86,1,0.028544167758846762,Maximum_Holding_Period
300005,2020-10-13,5.43,2020-10-14,5.5,1,0.011291344383057168,Maximum_Holding_Period
300006,2021-11-11,5.52,2021-11-12,5.49,1,-0.007034782608695565,Maximum_Holding_Period
300006,2022-05-05,4.03,2022-05-06,3.99,1,-0.01152555831265507,Maximum_Holding_Period
300007,2020-02-12,13.3,2020-02-13,13.52,1,0.014941353383458634,Trend_Break_Stop
300007,2020-03-30,14.0,2020-03-31,13.299999999999999,1,-0.05160000000000004,Extreme_Risk_Stop
300007,2022-05-06,14.52,2022-05-09,14.82,1,0.01906115702479343,Maximum_Holding_Period
300007,2025-04-16,34.03,2025-04-17,33.17,1,-0.02687181898325004,Trend_Break_Stop
300008,2025-04-15,5.84,2025-04-16,5.548,1,-0.05159999999999993,Extreme_Risk_Stop
300010,2021-04-08,7.89,2021-04-09,7.86,1,-0.005402281368821214,Maximum_Holding_Period
300010,2021-08-04,3.88,2021-08-05,4.37,1,0.12468865979381442,Maximum_Holding_Period
300010,2022-05-06,2.58,2022-05-09,2.66,1,0.02940775193798455,Maximum_Holding_Period
300010,2023-06-02,2.0,2023-06-05,2.14,1,0.06840000000000006,Maximum_Holding_Period
300010,2026-07-03,2.14,2026-07-06,2.22,1,0.035783177570093465,Maximum_Holding_Period
300011,2021-10-22,7.7,2021-10-25,7.3149999999999995,1,-0.05160000000000004,Extreme_Risk_Stop
300013,2020-08-26,7.64,2020-08-27,7.66,1,0.001017801047120505,Maximum_Holding_Period
300013,2024-04-26,2.13,2024-04-30,2.0235,1,-0.05160000000000004,Extreme_Risk_Stop
300016,2022-05-06,6.65,2022-05-09,7.03,1,0.055542857142857165,Maximum_Holding_Period
300017,2026-03-19,17.94,2026-03-20,17.53,1,-0.024453957636566392,Trend_Break_Stop
300018,2026-06-17,12.12,2026-06-18,12.54,1,0.03305346534653469,Maximum_Holding_Period
300019,2021-09-14,23.88,2021-09-15,23.51,1,-0.017094137353433746,Trend_Break_Stop
300019,2021-09-15,23.6,2021-09-16,22.42,1,-0.05159999999999993,Extreme_Risk_Stop
300019,2021-10-19,19.32,2021-10-20,20.28,1,0.048089440993788916,Maximum_Holding_Period
300019,2026-08-05,14.9,2026-08-06,14.99,1,0.0044402684563758415,Maximum_Holding_Period
300020,2022-05-06,6.49,2022-05-09,6.84,1,0.052329121725731835,Maximum_Holding_Period
300020,2022-05-10,6.63,2022-05-11,6.97,1,0.049682051282051325,Maximum_Holding_Period
300022,2022-05-05,4.65,2022-05-06,4.52,1,-0.029556989247312048,Trend_Break_Stop
300023,2021-05-27,7.89,2021-05-28,8.34,1,0.05543422053231933,Maximum_Holding_Period
300026,2020-05-07,5.95,2020-05-08,5.83,1,-0.021768067226890796,Trend_Break_Stop
300026,2022-02-22,6.22,2022-02-23,6.75,1,0.08360900321543423,Maximum_Holding_Period
300026,2022-05-05,5.67,2022-05-06,5.97,1,0.0513100529100528,Maximum_Holding_Period
300026,2022-05-06,5.75,2022-05-09,6.24,1,0.08361739130434791,Maximum_Holding_Period
300027,2023-06-02,2.98,2023-06-05,3.1,1,0.03866845637583887,Maximum_Holding_Period
300027,2023-06-05,2.99,2023-06-06,3.07,1,0.025155852842809346,Maximum_Holding_Period
300027,2026-03-09,1.74,2026-03-10,1.75,1,0.004147126436781658,Maximum_Holding_Period
300029,2022-09-08,10.22,2022-09-09,10.52,1,0.02775420743639905,Maximum_Holding_Period
300030,2022-05-10,6.7,2022-05-11,6.82,1,0.016310447761193992,Maximum_Holding_Period
300032,2024-11-21,5.52,2024-11-22,5.244,1,-0.05159999999999993,Extreme_Risk_Stop
300032,2025-01-10,4.33,2025-01-13,4.1135,1,-0.05159999999999993,Extreme_Risk_Stop
300033,2023-07-17,167.05,2023-07-18,166.36,1,-0.0057304998503441935,Maximum_Holding_Period
300035,2021-08-03,23.31,2021-08-04,25.52,1,0.09320909480909494,Maximum_Holding_Period
300035,2026-07-22,12.69,2026-07-23,13.15,1,0.03464901497241928,Maximum_Holding_Period
300036,2022-05-05,16.7,2022-05-06,17.14,1,0.024747305389221586,Maximum_Holding_Period
300037,2022-05-06,64.74,2022-05-09,70.0,1,0.07964806919987648,Maximum_Holding_Period
300038,2021-02-26,2.61,2021-03-01,2.79,1,0.06736551724137944,Maximum_Holding_Period
300038,2021-05-14,2.15,2021-05-17,2.0425,1,-0.05159999999999993,Extreme_Risk_Stop
300040,2021-10-21,9.8,2021-10-22,9.62,1,-0.01996734693877562,Trend_Break_Stop
300040,2026-04-22,7.02,2026-04-23,7.36,1,0.046833048433048634,Maximum_Holding_Period
300042,2025-04-07,24.4,2025-04-08,23.179999999999996,1,-0.05160000000000015,Extreme_Risk_Stop
300042,2026-08-10,42.0,2026-08-11,41.99,1,-0.0018380952380951483,Trend_Break_Stop
300043,2020-10-14,4.28,2020-10-15,4.11,1,-0.04131962616822433,Trend_Break_Stop
300043,2022-05-06,2.58,2022-05-09,2.72,1,0.05266356589147297,Maximum_Holding_Period
300043,2023-05-31,3.78,2023-06-01,3.97,1,0.04866455026455046,Maximum_Holding_Period
300043,2023-06-05,3.98,2023-06-06,4.1,1,0.02855075376884413,Maximum_Holding_Period
300044,2022-09-08,4.36,2022-09-09,4.142,1,-0.05160000000000004,Extreme_Risk_Stop
300044,2024-04-22,4.82,2024-04-23,4.81,1,-0.0036746887966806014,Trend_Break_Stop
300044,2024-06-21,4.15,2024-06-24,3.9425000000000003,1,-0.05160000000000004,Extreme_Risk_Stop
300045,2020-04-03,10.84,2020-04-07,11.66,1,0.07404575645756455,Maximum_Holding_Period
300046,2022-05-06,13.58,2022-05-09,13.87,1,0.01975493372606767,Maximum_Holding_Period
300047,2022-03-23,8.9,2022-03-24,8.455,1,-0.05160000000000004,Extreme_Risk_Stop
300047,2022-05-10,6.16,2022-05-11,6.36,1,0.030867532467532533,Maximum_Holding_Period
300048,2022-05-05,4.9,2022-05-06,4.95,1,0.00860408163265296,Maximum_Holding_Period
300049,2026-06-16,42.93,2026-06-17,41.07,1,-0.044926345213137604,Trend_Break_Stop
300051,2020-02-26,11.41,2020-02-27,10.8395,1,-0.05160000000000004,Extreme_Risk_Stop
300051,2020-02-28,11.01,2020-03-02,10.459499999999998,1,-0.05160000000000015,Extreme_Risk_Stop
300051,2021-05-10,3.2,2021-05-11,3.36,1,0.048399999999999825,Maximum_Holding_Period
300051,2021-05-26,3.02,2021-05-27,3.12,1,0.0315125827814569,Maximum_Holding_Period
300052,2022-02-22,26.01,2022-02-23,25.22,1,-0.03197293348712044,Trend_Break_Stop
300053,2022-05-06,7.39,2022-05-09,7.58,1,0.024110419485791557,Maximum_Holding_Period
300053,2024-04-22,9.81,2024-04-23,9.83,1,0.0004387359836899767,Maximum_Holding_Period
300054,2020-04-08,11.44,2020-04-09,11.79,1,0.028994405594405626,Maximum_Holding_Period
300056,2020-10-13,8.36,2020-10-14,8.62,1,0.029500478468899517,Maximum_Holding_Period
300056,2021-01-18,5.18,2021-01-19,5.61,1,0.08141158301158317,Maximum_Holding_Period
300056,2021-01-19,5.2,2021-01-20,5.41,1,0.038784615384615466,Maximum_Holding_Period
300056,2024-11-12,15.82,2024-11-13,15.029,1,-0.05160000000000004,Extreme_Risk_Stop
300057,2024-04-29,4.51,2024-04-30,4.65,1,0.0294421286031044,Maximum_Holding_Period
300057,2026-08-06,6.31,2026-08-07,6.53,1,0.03326529318542009,Maximum_Holding_Period
300058,2023-06-01,10.83,2023-06-02,11.56,1,0.06580535549399817,Maximum_Holding_Period
300058,2023-07-17,9.42,2023-07-18,9.05,1,-0.04087813163481941,Trend_Break_Stop
300058,2025-06-13,6.7,2025-06-16,6.7,1,-0.0015999999999999999,Maximum_Holding_Period
300061,2020-12-02,6.05,2020-12-03,5.92,1,-0.023087603305785142,Trend_Break_Stop
300061,2022-02-14,8.9,2022-02-15,8.88,1,-0.003847191011235938,Trend_Break_Stop
300061,2024-07-16,3.94,2024-07-17,4.0,1,0.01362842639593902,Maximum_Holding_Period
300061,2024-07-17,3.94,2024-07-18,4.09,1,0.03647106598984778,Maximum_Holding_Period
300061,2025-01-17,12.32,2025-01-20,11.97,1,-0.03000909090909083,Trend_Break_Stop
300062,2020-03-26,6.74,2020-03-27,6.403,1,-0.05160000000000004,Extreme_Risk_Stop
300062,2025-12-02,8.62,2025-12-03,8.48,1,-0.017841299303944135,Trend_Break_Stop
300062,2026-06-17,6.33,2026-06-18,6.0135,1,-0.05160000000000004,Extreme_Risk_Stop
300063,2020-02-18,3.84,2020-02-19,4.09,1,0.06350416666666674,Maximum_Holding_Period
300063,2022-05-06,3.44,2022-05-09,4.25,1,0.23386511627906975,Maximum_Holding_Period
300063,2023-12-04,6.88,2023-12-05,7.07,1,0.0260162790697676,Maximum_Holding_Period
300063,2024-04-25,4.3,2024-04-26,4.4,1,0.021655813953488413,Maximum_Holding_Period
300063,2024-11-22,10.07,2024-11-25,9.5665,1,-0.05160000000000004,Extreme_Risk_Stop
300064,2020-03-23,3.07,2020-03-24,3.13,1,0.017943973941368086,Maximum_Holding_Period
300064,2021-05-10,1.97,2021-05-11,2.56,1,0.29789238578680216,Maximum_Holding_Period
300065,2022-05-06,10.3,2022-05-09,10.64,1,0.03140970873786402,Maximum_Holding_Period
300065,2022-12-27,14.15,2022-12-28,13.442499999999999,1,-0.05160000000000004,Extreme_Risk_Stop
300067,2020-10-15,5.51,2020-10-16,6.15,1,0.11455245009074426,Maximum_Holding_Period
300067,2025-04-24,5.41,2025-04-25,5.17,1,-0.04596229205175601,Trend_Break_Stop
300067,2026-06-17,5.47,2026-06-18,5.59,1,0.020337842778793514,Maximum_Holding_Period
300067,2026-06-18,5.52,2026-06-22,5.62,1,0.016515942028985587,Maximum_Holding_Period
300067,2026-07-24,4.6,2026-07-27,4.68,1,0.015791304347826208,Maximum_Holding_Period
300069,2020-10-14,16.7,2020-10-15,16.83,1,0.006184431137724424,Maximum_Holding_Period
300069,2024-06-17,10.92,2024-06-18,10.83,1,-0.009841758241758213,Trend_Break_Stop
300069,2025-06-26,18.88,2025-06-27,18.87,1,-0.0021296610169490677,Maximum_Holding_Period
300071,2020-09-24,3.65,2020-09-25,3.4675,1,-0.05160000000000004,Extreme_Risk_Stop
300071,2021-01-18,2.04,2021-01-19,2.26,1,0.1062431372549018,Maximum_Holding_Period
300072,2024-10-28,3.69,2024-10-29,3.61,1,-0.02328021680216803,Trend_Break_Stop
300073,2026-07-22,40.75,2026-07-23,40.85,1,0.0008539877300613357,Maximum_Holding_Period
300074,2022-05-06,3.26,2022-05-09,3.38,1,0.03520981595092026,Maximum_Holding_Period
300074,2022-05-10,3.33,2022-05-11,3.4,1,0.01942102102102088,Maximum_Holding_Period
300074,2024-04-19,3.72,2024-04-22,3.81,1,0.022593548387096752,Maximum_Holding_Period
300075,2022-02-14,22.5,2022-02-15,23.09,1,0.024622222222222146,Trend_Break_Stop
300075,2023-08-02,19.4,2023-08-03,19.62,1,0.009740206185567191,Maximum_Holding_Period
300076,2020-12-31,5.09,2021-01-04,5.13,1,0.006258546168958647,Maximum_Holding_Period
300076,2024-01-26,5.06,2024-01-29,4.8069999999999995,1,-0.05160000000000004,Extreme_Risk_Stop
300076,2024-04-25,3.66,2024-04-26,3.76,1,0.025722404371584507,Maximum_Holding_Period
300076,2026-04-29,4.94,2026-05-06,4.6930000000000005,1,-0.05159999999999993,Extreme_Risk_Stop
300077,2021-08-17,30.0,2021-08-18,32.53,1,0.08273333333333337,Maximum_Holding_Period
300077,2022-05-06,14.2,2022-05-09,15.06,1,0.058963380281690285,Maximum_Holding_Period
300077,2022-05-10,14.84,2022-05-11,15.6,1,0.04961293800539073,Maximum_Holding_Period
300077,2022-05-11,15.35,2022-05-12,15.75,1,0.024458631921824115,Maximum_Holding_Period
300077,2023-05-10,14.78,2023-05-11,14.87,1,0.004489309878213767,Maximum_Holding_Period
300077,2024-02-08,7.49,2024-02-19,9.72,1,0.2961303070761015,Maximum_Holding_Period
300078,2020-03-23,13.25,2020-03-24,13.91,1,0.04821132075471706,Maximum_Holding_Period
300078,2022-05-06,4.43,2022-05-09,4.67,1,0.052576072234763065,Maximum_Holding_Period
300079,2022-05-06,4.57,2022-05-09,4.62,1,0.00934091903719918,Maximum_Holding_Period
300080,2020-06-03,4.9,2020-06-04,4.76,1,-0.030171428571428693,Trend_Break_Stop
300081,2021-12-10,14.16,2021-12-13,18.0,1,0.26958644067796605,Maximum_Holding_Period
300081,2022-10-19,6.56,2022-10-20,6.4,1,-0.025990243902438936,Trend_Break_Stop
300081,2024-02-27,7.71,2024-02-28,7.3245,1,-0.05160000000000004,Extreme_Risk_Stop
300082,2021-01-19,13.0,2021-01-20,13.2,1,0.01378461538461533,Maximum_Holding_Period
300082,2021-11-19,17.31,2021-11-22,18.41,1,0.06194708261120745,Maximum_Holding_Period
300082,2025-04-16,5.8,2025-04-17,5.94,1,0.022537931034482917,Maximum_Holding_Period
300082,2025-04-18,5.92,2025-04-21,6.25,1,0.054143243243243204,Maximum_Holding_Period
300082,2026-07-30,7.5,2026-07-31,7.57,1,0.007733333333333416,Maximum_Holding_Period
300083,2021-03-19,12.13,2021-03-22,13.38,1,0.101450288540808,Maximum_Holding_Period
300085,2022-02-11,13.88,2022-02-14,13.95,1,0.003443227665705974,Maximum_Holding_Period
300085,2022-02-14,13.88,2022-02-15,13.69,1,-0.0152887608069165,Trend_Break_Stop
300085,2022-03-01,13.7,2022-03-02,13.69,1,-0.0023299270072992357,Maximum_Holding_Period
300085,2022-05-06,8.79,2022-05-09,8.99,1,0.021153128555176526,Maximum_Holding_Period
300085,2023-06-01,12.02,2023-06-02,12.54,1,0.04166123128119797,Maximum_Holding_Period
300085,2024-11-29,48.35,2024-12-02,51.18,1,0.0569315408479834,Maximum_Holding_Period
300085,2026-07-31,28.53,2026-08-03,29.84,1,0.044316579039607444,Maximum_Holding_Period
300086,2020-08-28,6.98,2020-08-31,6.87,1,-0.017359312320916986,Trend_Break_Stop
300086,2020-11-24,6.49,2020-11-25,6.32,1,-0.027794144838212586,Trend_Break_Stop
300086,2024-02-26,4.83,2024-02-27,5.09,1,0.05223022774327118,Maximum_Holding_Period
300086,2026-01-27,10.75,2026-01-28,10.29,1,-0.044390697674418673,Trend_Break_Stop
300087,2020-02-20,13.91,2020-02-21,14.68,1,0.05375585909417673,Maximum_Holding_Period
300087,2021-10-12,29.81,2021-10-13,29.08,1,-0.026088426702448885,Trend_Break_Stop
300087,2023-06-02,10.49,2023-06-05,10.35,1,-0.014946043851287016,Trend_Break_Stop
